,TIC ID,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,ra,dec,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,objID
346,169532369,20190415,,,382-007295,05122372-1336202,,J051223.72-133620.2,2988427421239442432,5214430,,STAR,tmgaia2,78.0988756232784,-13.6056145695827,tmgaia2,0.246425,0.0423207,-4.76014,0.0469083,gaia2,1.55514,0.0286006,gaia2,214.472648618166,-28.0054778065161,75.570738190802,-36.4506615857473,12.4,0.03,12.03,0.046,,,,,,,,,,,11.111,0.022,10.942,0.024,10.895,0.021,AAA-222-111-000-0-0,,10.85,0.022,10.871,0.021,11.014,0.113,8.891,,11.8831,0.000197,11.5781,0.0104,rered,spect,6820.6,109.428,4.09385,0.0851528,-0.150289,0.0656894,1.80205,0.0817088,1.47,0.236059,0.251198,0.0558776,DWARF,6.33167458,0.4050095,631.385,11.4895,0.0836122,0.0125147,81.0,0.007743915,,,0.00032113996,0.0113723,0.0136571,panstarrs,0.19053,0.281587,0.103525,0.0598925,0.0436345,0.0681206,0.0773936,0.092912,0.55546,0.254559,11.284,11.695,bj2018,129.765,89.0909,spect,12.1051,0.001328,11.5193,0.000837,1,,ucac4,apassdr9,,0.66096703959775,0.727478582071544,78.0988767149083,-13.6056350646301,0.0213592105121426,0.0241189570048606,1,0,537761338
347,189013224,20190415,,5902-00387-1,373-007703,05162452-1530364,,,2983316311375470976,7606169,,STAR,tmgaia2,79.1021687829398,-15.5101316390824,tmgaia2,5.45643,0.0517935,-25.5887,0.0618181,gaia2,8.77477,0.0327102,gaia2,216.887355767139,-27.8669995063353,76.5504034116177,-38.4419707280313,10.901,0.075,10.116,0.005,,,,,,,,,,,8.995,0.026,8.769,0.053,8.584,0.02,AAA-112-111-0dd-0-0,,,,,,,,,,10.0409,0.000643,9.59689,0.0062,rered,gaia2,5731.0,123.863,4.45732,0.0719329,,,0.98926,0.046402,1.023,0.124767,1.05668,0.210623,DWARF,0.9511237,0.0274421,113.59,0.425,0.00985,0.004317425,76.0,0.5378179,,,0.00264483085,0.00329312,0.00534173,panstarrs,0.0911366,0.158397,0.0447005,0.0481035,0.167058,0.254188,0.0631328,0.0807331,0.0274095,0.0274747,0.423,0.427,bj2018,109.024,138.701,dered,10.401,0.00183,9.55362,0.001856,1,,tycho2v3,tycho2b3,,0.810605907041245,0.958605022899319,79.1021931637749,-15.510241812654,0.025345791901733,0.0285240868302707,1,0,540084276
348,70914192,20190415,,5890-01478-1,363-005327,04183769-1725115,,J041837.70-172511.6,5093541152441483008,7551935,,STAR,tmgaia2,64.6570568106213,-17.4198525839443,tmgaia2,5.77347,0.0382772,4.44126,0.038073,gaia2,6.59134,0.0275791,gaia2,212.731033443819,-41.4274162799569,58.7138685429183,-38.1466229499691,11.608,0.12,10.995,0.008,,,,,,,,,,,9.729,0.027,9.352,0.028,9.221,0.025,AAA-222-111-000-0-0,,9.101,0.023,9.144,0.019,9.115,0.038,9.073,,10.8534,0.000215,10.361,0.006,rered,gaia2,5452.0,125.456,4.40211,0.0829101,,,1.01694,0.0543845,0.952,0.124891,0.905217,0.209535,DWARF,0.823204339,0.02140615,151.054,0.634,0.0137897,0.00665564,34.0,0.0104175732,,,0.00179267372,0.00450449,0.00880679,panstarrs,0.0780795,0.171703,0.0468518,0.0619171,0.202518,0.216553,0.0777616,0.0880586,0.0268104,0.0160019,0.632,0.636,bj2018,131.784,119.128,dered,11.2607,0.000588,10.3145,0.000558,1,,tycho2v3,tycho2b3,,0.600527031122811,0.590348126018588,64.657082863489,-17.4198334618542,0.0192473561564869,0.0159913289444267,1,0,525817693
349,117979850,20190415,,5892-00043-1,364-006134,04471447-1714540,,J044714.40-171454.6,2980377488593201920,7576687,,STAR,tmgaia2,71.8103126600615,-17.248326804788,tmgaia2,-85.4708,0.0474185,-66.4763,0.0612319,gaia2,8.17567,0.0443016,gaia2,215.680881778828,-35.0012501433366,67.3513318760993,-39.2681615725555,9.064,0.028,8.438,0.002,,,,,,,,,,,7.206,0.023,6.938,0.024,6.819,0.023,AAA-111-111-000-0-0,,6.772,0.071,6.798,0.021,6.807,0.016,6.828,0.08,8.26269,0.000351,7.82829,0.006,rered,gaia2,5801.0,125.731,3.7135,0.0761387,,,2.3508,0.11637,1.042,0.126237,0.0802083,0.0172085,DWARF,5.63817358,0.1704845,121.888,0.663,0.0120336,0.00364194,50.0,0.2903439,,,0.00162946724,0.00274649,0.00453739,panstarrs,0.113609,0.138865,0.102527,0.130212,0.0118199,0.0225971,0.0583487,0.0939286,0.13641,0.204559,0.66,0.666,bj2018,116.028,135.435,dered,8.61267,0.000873,7.78457,0.000831,1,,tycho2v3,tycho2b3,,0.743770564173608,0.949450722657649,71.8099273320417,-17.24861302256,0.0237148590252345,0.0260076860625857,1,0,528639317
350,259592689,20190415,,8510-01536-1,181-004943,04515445-5349501,,J045154.52-534947.8,4777069717050967040,25175602,,STAR,tmgaia2,72.9769443741784,-53.8305887144874,tmgaia2,49.8614,0.0439726,223.713,0.0540534,gaia2,8.28932,0.0213425,gaia2,261.725447585123,-39.0350499535807,48.6952591149117,-74.8255624255786,11.737,0.136,10.835,0.01,,,,,,,,,,,9.464,0.022,9.092,0.022,8.941,0.021,AAA-222-111-000-0-0,,8.933,0.023,8.998,0.02,8.947,0.023,8.717,0.242,10.6951,0.000272,10.1672,0.006,rered,gaia2,5216.0,125.479,4.42833,0.0833712,,,0.954038,0.0539598,0.89,0.11059,1.02493,0.23487,DWARF,0.60698247,0.0197382,120.218,0.3105,0.00337972,0.01025256,56.0,0.00610777037,,,0.005079856,0.00739482,0.0131103,schlegel,0.0904678,0.130713,0.0373266,0.070593,0.303935,0.165805,0.100622,0.0661204,0.0165247,0.0229517,0.31,0.311,bj2018,130.048,120.91,dered,11.1426,0.000871,10.1208,0.000836,1,,tycho2v3,tycho2b3,,0.764617972175598,0.838118433430301,72.9773081325784,-53.8296255062798,0.0194067783066843,0.022073820882916,1,0,530138994
351,459942762,20190415,18761.0,0076-00326-1,473-006057,04010678+0432282,,J040106.80+043227.3,3272558306943432960,36430674,,STAR,tmgaia2,60.2782643018641,4.54113957033093,tmgaia2,40.5551,0.0814211,-62.9901,0.0637579,gaia2,14.9924,0.0442353,gaia2,185.682428109532,-34.3470189788477,59.0991764436068,-15.7666967666931,9.303,0.004,8.77,0.03,,,,,,,,,,,7.728,0.021,7.441,0.038,7.42,0.015,AAA-111-111-000-0-0,,7.35,0.035,7.376,0.023,7.399,0.019,7.249,0.121,8.62496,0.000279,8.2482,0.006,gbprp,spect,6071.74,137.135,4.51649,0.0870251,-0.45,0.011,0.971249,0.047814,1.13,0.152785,1.23335,0.295298,DWARF,1.15507007,0.03662455,66.5727,0.19755,,,39.0,0.00297520077,,,0.005012298,,,,0.135811,0.169759,0.0486653,0.0469628,0.28971,0.300886,0.0745612,0.099489,0.0436767,0.0295724,0.197,0.1981,bj2018,110.413,163.856,spect,8.9179,0.000676,8.2037,0.001049,1,,hipvmag,apassdr9,,1.26351098295593,0.988574311714676,60.2784394639808,4.54086836297485,0.0352722233971516,0.0254194286057429,1,0,55892120
352,31374837,20190415,26013.0,6484-01486-1,317-007386,05330459-2643286,,J053304.60-264326.7,2908664557091200768,12629031,,STAR,tmgaia2,83.2691692124703,-26.7245189650937,tmgaia2,16.8043,0.0387635,150.766,0.0484878,gaia2,30.6754,0.0291304,gaia2,230.330050978217,-28.1373319926085,80.6377451096204,-49.9452821976074,10.104,0.03,9.12,0.03,,,,,,,,,,,7.305,0.026,6.846,0.029,6.723,0.021,AAA-111-111-000-0-0,,6.651,0.073,6.709,0.023,6.67,0.017,6.539,0.058,8.79171,0.000543,8.1705,0.006,gbprp,spect,4891.0,111.777,4.61853,0.0817461,0.02,0.08,0.726632,0.042995,0.8,0.0890284,2.0852,0.486578,DWARF,0.27221632,0.007755505,32.5686,0.03115,,,70.0,0.0008505397,,,0.0101149213,,,,0.0804377,0.0976191,0.0299111,0.0560789,0.450493,0.522663,0.0804363,0.0830559,0.00776015,0.00775086,0.0311,0.0312,bj2018,149.996,73.5571,spect,9.35617,0.001991,8.12833,0.00196,1,,hipvmag,apassdr9,,0.617829201809732,0.751936374392866,83.2692502173366,-26.7238698337242,0.0185185846119251,0.0237597290868124,1,0,547848557
353,31374837,20190415,26013.0,6484-01486-1,317-007386,05330459-2643286,,J053304.60-264326.7,2908664557091200768,12629031,,STAR,tmgaia2,83.2691692124703,-26.7245189650937,tmgaia2,16.8043,0.0387635,150.766,0.0484878,gaia2,30.6754,0.0291304,gaia2,230.330050978217,-28.1373319926085,80.6377451096204,-49.9452821976074,10.104,0.03,9.12,0.03,,,,,,,,,,,7.305,0.026,6.846,0.029,6.723,0.021,AAA-111-111-000-0-0,,6.651,0.073,6.709,0.023,6.67,0.017,6.539,0.058,8.79171,0.000543,8.1705,0.006,gbprp,spect,4891.0,111.777,4.61853,0.0817461,0.02,0.08,0.726632,0.042995,0.8,0.0890284,2.0852,0.486578,DWARF,0.27221632,0.007755505,32.5686,0.03115,,,70.0,0.0008505397,,,0.0101149213,,,,0.0804377,0.0976191,0.0299111,0.0560789,0.450493,0.522663,0.0804363,0.0830559,0.00776015,0.00775086,0.0311,0.0312,bj2018,149.996,73.5571,spect,9.35617,0.001991,8.12833,0.00196,1,,hipvmag,apassdr9,,0.617829201809732,0.751936374392866,83.2692502173366,-26.7238698337242,0.0185185846119251,0.0237597290868124,1,0,547848557
354,38686737,20190415,,,397-004657,03512775-1036505,,J035127.75-103650.6,3194187007902012160,5144822,,STAR,tmgaia2,57.8656785124239,-10.6140660020349,tmgaia2,-3.35631,0.0508979,-2.79769,0.042822,gaia2,1.31019,0.0408644,gaia2,200.522100871188,-44.6255917584135,52.8638493080167,-30.0045781133946,13.517,0.02,13.089,0.08,,,,,,,,,,,12.092,0.026,11.892,0.023,11.828,0.019,AAA-222-111-000-0-0,,11.778,0.023,11.777,0.022,11.549,0.212,8.46,,12.9304,0.000279,12.6038,0.0064,rered,gaia2,6689.0,119.231,4.34978,0.0937684,,,1.31913,0.0656407,1.42,0.24065,0.618618,0.151428,DWARF,3.138462,0.2370015,746.646,22.949,0.0550068,0.00276713,35.0,0.00696181366,,,0.000272886071,0.00375161,0.00178265,panstarrs,0.187188,0.294111,0.0715663,0.0597151,0.132469,0.170387,0.102028,0.0855087,0.290541,0.183462,22.258,23.64,bj2018,108.256,130.207,dered,13.1636,0.001884,12.5413,0.000965,1,,ucac4,apassdr9,,0.792861692712742,0.664083384639704,57.86566381009,-10.6140780476451,0.0294696628912419,0.0213219763043888,1,0,523986641
355,188989177,20190415,,5902-00123-1,375-007532,05150682-1506015,,J051506.80-150601.3,2983552564639203584,7604644,,STAR,tmgaia2,78.7784061991806,-15.1004557536212,tmgaia2,-2.24268,0.0606505,-1.80058,0.0678001,gaia2,1.7995,0.0416733,gaia2,216.322537703651,-27.9947800615166,76.2054318210614,-38.0039004760571,9.524,0.043,9.324,0.003,,,,,,,,,,,8.841,0.02,8.91,0.033,8.835,0.026,AEE-122-111-00d-0-0,,8.662,0.023,8.692,0.02,8.739,0.028,8.827,0.383,9.27776,0.000373,9.1414,0.0081,rered,gaia2,8242.0,134.538,3.61459,0.0741277,,,3.66787,0.134533,2.02,0.299772,0.0409365,0.00788066,DWARF,55.9309845,3.643655,547.126,12.5735,0.07627,0.006973865,63.0,0.0699834451,,,0.000522825751,0.00601502,0.00793271,panstarrs,0.216213,0.383331,0.0897297,0.179336,0.0072487,0.00851261,0.0699528,0.0783026,3.52613,3.76118,12.29,12.857,bj2018,118.774,150.301,dered,9.39678,0.001024,9.10491,0.001406,1,,tycho2v3,tycho2b3,,0.948757455188057,1.05149684475924,78.7783961978571,-15.1004635061187,0.0293132695939726,0.0353772065916161,1,0,539303633
356,78055054,20190415,,,296-006811,05220915-3058150,,J052209.17-305814.9,2905983466705521792,15117548,,STAR,tmgaia2,80.5381980727805,-30.9708364981082,tmgaia2,8.70402,0.0246101,4.32691,0.0249383,gaia2,2.73148,0.0169817,gaia2,234.247550197223,-31.6329720160155,76.1400800050793,-53.9558183032907,14.507,0.019,13.562,0.057,,,,,,,,,,,12.064,0.026,11.646,0.022,11.556,0.023,AAA-222-111-000-0-0,,11.497,0.023,11.548,0.021,11.589,0.177,8.781,,13.4014,0.000643,12.8461,0.007,rered,gaia2,5142.0,121.104,4.49074,0.0813937,,,0.877856,0.0512412,0.87,0.103076,1.28602,0.292791,DWARF,0.485366732,0.01491625,362.273,2.2455,0.0236747,0.00573673,66.0,0.0486161821,,,0.0005781867,0.00760928,0.00386418,panstarrs,0.0844589,0.121694,0.0543342,0.0481482,0.378233,0.207349,0.102062,0.0607253,0.0146239,0.0152086,2.232,2.259,bj2018,109.35,132.858,dered,13.8705,0.002567,12.7921,0.002052,1,,ucac4,apassdr9,,0.396009609481647,0.386781181864731,80.5382417797544,-30.970817868364,0.0120700701207144,0.0135532021808604,1,0,541862288
357,44647437,20190415,,,325-004440,03573850-2511238,,J035738.52-251123.8,5082797618168232320,13187484,,STAR,tmgaia2,59.4105014166159,-25.1899769617169,tmgaia2,15.3042,0.0273168,9.06148,0.0308964,gaia2,6.02125,0.0199406,gaia2,221.163331506259,-48.4108036244101,49.8245675031319,-44.4556153025693,15.74,0.035,14.338,0.114,,,,,,,,,,,11.746,0.027,11.101,0.022,10.945,0.019,AAA-222-111-000-0-0,,10.875,0.023,10.902,0.021,10.786,0.105,9.257,,13.7695,0.000229,12.9383,0.0061,rered,gaia2,4040.0,123.775,4.58297,0.116962,,,0.672832,0.0658292,0.632,0.0821204,2.0749,0.731291,DWARF,0.10865102,0.008258195,165.285,0.549,0.0218446,0.00814171,36.0,0.000122689031,,,0.0007057601,0.00677958,0.00950384,panstarrs,0.0909289,0.0733118,0.0710729,0.0605854,0.675043,0.78754,0.112748,0.121177,0.00922051,0.00729588,0.547,0.551,bj2018,119.957,127.594,dered,14.6151,0.001835,12.8772,0.000975,1,,ucac4,apassdr9,,0.433969800961499,0.47909031290686,59.410574234577,-25.1899379470288,0.0101699449084423,0.0137066818578784,1,0,524471718
358,44745077,20190415,,,325-004681,04063359-2505373,,J040633.51-250538.3,4890868448971525760,13189276,,STAR,tmgaia2,61.6399332596965,-25.0937384057052,tmgaia2,-88.7877,0.0502794,-87.9938,0.067221,gaia2,12.8681,0.0380553,gaia2,221.722130648164,-46.4259986070348,52.5910085984165,-44.9186667442058,16.847,0.076,15.271,0.06,,,,,,,,,,,11.651,0.027,11.056,0.024,10.806,0.019,AAA-222-111-000-0-0,,10.671,0.024,10.537,0.021,10.447,0.067,8.788,,14.2292,0.000306,13.0734,0.00727735,cdwrf,cdwrf,3505.0,157.0,4.83353,0.00287341,,,0.392552,0.0116795,0.383047,0.0202469,6.33229,0.230389,DWARF,0.0209527574,0.00502684154,77.5383,0.23055,,,42.0,0.0220300835,,,0.00143074431,,,,,,,,,,,,,,0.2299,0.2312,bj2018,,,cdwrf,15.4911,0.002099,13.1202,0.000951,1,,cdwrf,apassdr9,cooldwarfs_v8,0.798616028447612,1.04229723684898,61.6395111373713,-25.0941172684958,0.0186547266529217,0.0278349131984639,1,0,524991331
359,32499655,20190415,,,311-007713,05371842-2758214,,J053718.42-275821.2,2907577758566408960,13931611,,STAR,tmgaia2,84.3267663992547,-27.9725768686136,tmgaia2,-2.15966,0.0255542,0.255217,0.0286669,gaia2,2.2131,0.0160576,gaia2,232.000214084615,-27.6267496933204,81.981346891104,-51.2540606738439,15.477,0.02,14.397,0.103,,,,,,,,,,,12.699,0.023,12.234,0.022,12.188,0.03,AAA-222-111-000-0-0,,12.072,0.024,12.141,0.023,11.676,0.172,8.947,,14.1595,0.000236,13.5452,0.0077,rered,gaia2,4840.0,122.0,4.44112,,,,0.885702,,0.79,,1.13701,,DWARF,0.387838721,,446.035,3.2185,0.0203247,0.00833626,,,,,,0.00299312,0.0136794,panstarrs,,,,,,,,,,,3.196,3.241,bj2018,,,dered,14.7006,0.001117,13.492,0.000775,1,,ucac4,apassdr9,,0.408366716820519,0.444557954622868,84.3267558706893,-27.972575769763,0.0119609966957102,0.0140160580466077,1,0,550093601
360,468880077,20190415,,0658-00021-1,500-005839,03460104+0959254,,J034601.08+095925.1,36068452454218880,38621150,,STAR,tmgaia2,56.5042489789009,9.9903769073131,tmgaia2,101.802,0.0877378,-18.1278,0.0594009,gaia2,13.7711,0.0473236,gaia2,177.739269715454,-33.7213080460214,56.5439273752457,-9.64364257255173,11.128,0.087,10.236,0.007,,,,,,,,,,,8.688,0.02,8.305,0.024,8.207,0.023,AAA-111-111-000-0-0,,8.107,0.021,8.139,0.018,8.185,0.023,7.981,0.278,9.98199,0.000645,9.4464,0.006,gbprp,spect,5210.75,145.017,4.5847,0.0956162,0.149,0.02,0.796856,0.054392,0.89,0.113957,1.75893,0.48066,DWARF,0.4217507,0.01142727,72.4646,0.2504,,,50.0,0.111826934,,,0.003613954,,,,0.108185,0.119729,0.0478327,0.0609513,0.344656,0.616663,0.12225,0.0689824,0.0133837,0.00947084,0.2495,0.2513,bj2018,153.535,136.499,spect,10.4394,0.001465,9.4009,0.000918,1,,tycho2v3,tycho2b3,,1.3657764488508,0.921007836052112,56.5046940415995,9.99029885735779,0.0423231391085272,0.0232649166083044,1,0,51852670
361,13021029,20190415,,6469-01972-1,320-006186,05011191-2603149,,J050111.91-260314.9,2959177048983750016,13200609,,STAR,tmgaia2,75.2996612893797,-26.0541574337006,tmgaia2,0.494681,0.0286745,3.1692,0.0425532,gaia2,2.01762,0.0228479,gaia2,227.120981850155,-34.7646826679633,69.8875546172474,-48.4721937957031,12.829,0.359,12.489,0.026,,,,,,,,,,,11.219,0.028,11.034,0.024,11.008,0.026,AAA-222-111-000-0-0,,10.915,0.023,10.949,0.021,10.966,0.091,9.337,,12.0702,0.00017,11.7231,0.0074,rered,spect,6244.52,102.135,4.20862,0.0752639,-0.123681,0.0694451,1.43256,0.0567035,1.21,0.170876,0.411569,0.0820595,DWARF,2.81137919,0.1213611,488.66,5.497,0.0321561,0.006203935,55.0,0.000566631148,,,0.000479342,0.00478325,0.00762462,panstarrs,0.185862,0.15589,0.056692,0.0567151,0.0512789,0.11284,0.0493447,0.101183,0.0910282,0.151694,5.436,5.558,bj2018,103.795,100.476,spect,12.3254,0.001037,11.6665,0.000744,1,,tycho2v3,tycho2b3,,0.456399135304302,0.659842483814203,75.2996636601785,-26.0541437885338,0.0136304525817125,0.0188002787462495,1,0,534047623
362,143350972,20190415,25670.0,5920-00477-1,363-008504,05285913-1725450,,J052859.07-172545.5,2971536418673198976,7621998,,STAR,tmgaia2,82.2463667546743,-17.4292405489965,tmgaia2,-84.3433,0.0667257,-75.2205,0.0743765,gaia2,20.2397,0.0390319,gaia2,220.169931631175,-25.8183723599898,80.238585256944,-40.6061489354292,8.909,0.025,8.27,0.03,,,,,,,,,,,7.082,0.021,6.872,0.04,6.731,0.023,AAA-111-111-00d-0-0,,6.659,0.058,6.424,0.019,6.425,0.019,6.623,0.065,8.11434,0.000287,7.6818,0.006,gbprp,spect,5771.46,146.444,4.43812,0.0824317,0.0595743,0.00469596,1.01482,0.0568618,1.03,0.126964,0.985521,0.233332,DWARF,1.02948081,0.0275947,49.3375,0.09575,,,88.0,0.0215465389,,,0.006369489,,,,0.140129,0.1138,0.0557935,0.0579301,0.214694,0.251969,0.0732961,0.0915673,0.0308206,0.0243688,0.0956,0.0959,bj2018,135.67,157.218,spect,8.46432,0.000925,7.63981,0.001181,1,,hipvmag,apassdr9,,1.04682582250013,1.15353939067831,82.2459861347287,-17.4295644154021,0.0322674985972502,0.0402847287246807,1,0,545462212
363,316916655,20190415,,5329-02022-1,382-006605,04575347-1342132,,J045753.47-134213.3,2987545475475708416,5200126,,STAR,tmgaia2,74.4728292047415,-13.7036997579756,tmgaia2,-10.6262,0.0422997,-2.25242,0.0470096,gaia2,5.4074,0.0269568,gaia2,212.947107747673,-31.2716232715359,71.2145042467781,-36.1358636723585,9.92,0.043,9.529,0.003,,,,,,,,,,,8.83,0.023,8.659,0.044,8.618,0.025,AAA-112-111-000-0-0,,8.558,0.022,8.543,0.019,8.553,0.024,8.456,0.302,9.48393,0.000245,9.19901,0.006,rered,gaia2,6824.0,123.784,4.27386,0.0863606,,,1.46575,0.0588844,1.472,0.250955,0.467444,0.10518,DWARF,4.19729662,0.1945765,183.952,0.919,0.0219969,0.00818009,60.0,0.0156076634,,,0.00201369636,0.00677708,0.0095831,panstarrs,0.18494,0.316969,0.0597925,0.0579764,0.084119,0.12624,0.0690973,0.103624,0.203834,0.185319,0.914,0.924,bj2018,157.075,90.4933,dered,9.70305,0.001044,9.16058,0.000758,1,,tycho2v3,tycho2b3,,0.660674914743482,0.728994941417087,74.472782112511,-13.7037094558996,0.0203415335671924,0.0224622098258926,1,0,532371469
364,70899085,20190415,,,390-005323,04164560-1205023,,J041645.63-120504.4,3189306030970782208,5162745,,STAR,tmgaia2,64.1900020832677,-12.0840150095267,tmgaia2,49.7662,0.0443309,-197.253,0.0344757,gaia2,18.9768,0.0413199,gaia2,206.039813337453,-39.7340306418854,59.5559901614936,-32.8357186208865,13.933,0.029,12.492,0.038,,,,,,,,,,,9.493,0.024,8.829,0.024,8.626,0.025,AAA-222-111-000-0-0,,8.5,0.023,8.535,0.02,8.425,0.025,8.179,0.344,11.7282,0.000381,10.7329,0.00732535,cdwrf,cdwrf,3779.0,157.0,4.64467,0.011106,,,0.607751,0.018173,0.594367,0.0203488,2.64775,0.147093,DWARF,0.06786621,0.0154084014,52.616,0.11525,,,40.0,0.0001606114,,,0.00286907982,,,,,,,,,,,,,,,,bj2018,,,cdwrf,12.7422,0.002357,10.7515,0.001311,1,,cdwrf,apassdr9,cooldwarfs_v8,0.6913881500057,0.534757323593339,64.1902212098831,-12.0848642933583,0.024104836381437,0.0202612424714975,1,0,525810605
365,117979897,20190415,,,365-006324,04471785-1706545,,J044717.85-170654.6,2980392087185289216,7576738,,STAR,tmgaia2,71.8244007310773,-17.1151651905217,tmgaia2,7.53201,0.0335166,-1.94983,0.0438056,gaia2,1.90731,0.0316279,gaia2,215.535680741392,-34.9399649113515,67.3960025304308,-39.1388753189806,13.243,0.027,12.65,0.103,,,,,,,,,,,11.499,0.027,11.261,0.023,11.194,0.026,AAA-222-111-000-0-0,,11.148,0.023,11.187,0.021,11.136,0.12,9.162,,12.4822,0.000192,12.0682,0.006,rered,gaia2,6030.0,121.853,4.22492,0.0783589,,,1.35143,0.0649749,1.118,0.139958,0.452964,0.0973317,DWARF,2.17545247,0.1021662,516.543,8.5035,0.0343903,0.005338165,59.0,0.0224820022,,,0.000369906629,0.0066701,0.00400623,panstarrs,0.125036,0.154879,0.0628477,0.067102,0.0911445,0.103519,0.0768636,0.0798542,0.109221,0.0951114,8.366,8.641,bj2018,94.9538,148.753,dered,12.8022,0.001,12.0146,0.000827,1,,ucac4,apassdr9,,0.525635237912329,0.679288323253803,71.8244346632459,-17.115173585626,0.017125192789105,0.0202373796407245,1,0,528639364
366,179034327,20190415,19950.0,6459-00711-1,317-004713,04164419-2645571,,J041644.17-264558.4,4895489043507741440,12623868,,STAR,tmgaia2,64.1841227582397,-26.7659057898041,tmgaia2,-25.8301,0.0352157,-116.428,0.0450423,gaia2,17.3935,0.0249135,gaia2,224.792162256124,-44.5812508714103,55.1445051445497,-47.1297455152894,10.697,0.019,9.86,0.03,,,,,,,,,,,8.3,0.027,7.915,0.047,7.832,0.023,AAA-111-111-000-0-0,,7.707,0.025,7.783,0.021,7.741,0.019,7.703,0.155,9.6063,0.000362,9.0567,0.006,gbprp,gaia2,5091.0,124.356,4.56733,0.0826611,,,0.794471,0.0482412,0.85,0.102469,1.69506,0.415992,DWARF,0.3819996,0.009840345,57.3973,0.0827,,,47.0,0.006883284,,,0.006034947,,,,0.0826614,0.122277,0.0451779,0.0513045,0.256023,0.575961,0.0743953,0.0909269,0.0111981,0.00848259,0.0826,0.0828,bj2018,122.256,126.456,dered0,10.0801,0.001478,9.01151,0.001939,1,,hipvmag,apassdr9,,0.561267327543385,0.698481135110215,64.1839981993128,-26.7664070770822,0.0144932137984211,0.0213209867954624,1,0,525852859
367,14091704,20190415,,7053-01121-1,268-006271,05091762-3635275,,J050917.64-363527.6,4823949731763979008,,,STAR,tmgaia2,77.3234600701574,-36.5909664380935,tmgaia2,21.6596,0.0593573,-15.7099,0.0765722,gaia2,5.63332,0.0355288,gaia2,240.154743553276,-35.4401252908038,69.9041307572438,-59.149048905774,10.078,0.046,9.583,0.003,,,,,,,,,,,8.689,0.023,8.479,0.04,8.412,0.021,AAA-112-111-000-0-0,,8.356,0.023,8.383,0.021,8.358,0.02,8.095,0.16,9.50024,0.000302,9.1577,0.006,rered,spect,6240.9,117.569,4.08721,0.0857312,-0.38,0.1,1.64748,0.0748945,1.21,0.178101,0.270598,0.0611217,DWARF,3.70957851,0.167201,176.617,1.117,0.0104371,0.01022066,63.0,0.003358525,,,0.00226539327,0.0127015,0.00773982,schlegel,0.149384,0.206819,0.093303,0.0564859,0.0481386,0.0741047,0.0781936,0.0932688,0.172561,0.161841,1.11,1.124,bj2018,152.93,82.208,spect,9.76551,0.001464,9.11655,0.001435,1,,tycho2v3,tycho2b3,,0.969392644127499,1.18738193925345,77.3235762182204,-36.5910340779976,0.0267967690617715,0.0348942564108626,1,0,537212932
368,1449640,20190415,,7053-01822-1,274-005778,05004119-3512093,,J050041.17-351209.5,4824755364549309824,17563017,,STAR,tmgaia2,75.1716140694779,-35.2026105321488,tmgaia2,-6.44752,0.0341937,-14.7907,0.0404271,gaia2,1.45447,0.0221434,gaia2,238.096018116663,-36.9250314283096,67.1149286211054,-57.469672514108,13.326,0.449,12.399,0.035,,,,,,,,,,,11.456,0.024,11.266,0.022,11.202,0.019,AAA-222-111-000-0-0,,11.139,0.023,11.149,0.021,11.2,0.116,9.48,,12.2601,0.000277,11.921,0.006,rered,gaia2,6411.0,131.795,4.1038,0.0890039,,,1.66889,0.0794196,1.29,0.203082,0.277529,0.066265,DWARF,4.23888874,0.231412,674.155,10.14,0.00971738,0.009840055,44.0,0.0005789801,,,0.000384148618,0.0118272,0.00785291,schlegel,0.185266,0.220897,0.0696231,0.0892161,0.0530481,0.0794819,0.0734827,0.104525,0.245399,0.217425,9.99,10.29,bj2018,111.093,152.497,dered,12.511,0.001183,11.8687,0.001214,1,,tycho2v3,tycho2b3,,0.556286066454817,0.626945436195216,75.1715800962522,-35.2026742143346,0.0167494802611112,0.0201963586818938,1,0,533178085
