,TIC ID,dataURL
249,183120439,mast:TESS/product/tess2019169103026-s0013-0000000183120439-0146-s_lc.fits
250,394698182,mast:TESS/product/tess2019140104343-s0012-0000000394698182-0144-s_lc.fits
251,394698182,mast:TESS/product/tess2019169103026-s0013-0000000394698182-0146-s_lc.fits
252,394698182,mast:TESS/product/tess2018206190142-s0001-s0013-0000000394698182-00226_dvt.fits
253,309257814,mast:TESS/product/tess2019085135100-s0010-0000000309257814-0140-s_lc.fits
254,309257814,mast:TESS/product/tess2019085135100-s0010-0000000309257814-0140-s_lc.fits
255,270341214,mast:TESS/product/tess2018206045859-s0001-0000000270341214-0120-s_lc.fits
256,270341214,mast:TESS/product/tess2019169103026-s0013-0000000270341214-0146-s_lc.fits
257,270341214,mast:TESS/product/tess2018206190142-s0001-s0013-0000000270341214-00226_dvt.fits
258,425997655,mast:TESS/product/tess2018263035959-s0003-0000000425997655-0123-s_lc.fits
259,425997655,mast:TESS/product/tess2018292075959-s0004-0000000425997655-0124-s_lc.fits
260,425997655,mast:TESS/product/tess2018206190142-s0001-s0003-0000000425997655-00129_dvt.fits
261,425997655,mast:TESS/product/tess2018206190142-s0001-s0006-0000000425997655-00196_dvt.fits
262,425997655,mast:TESS/product/tess2019112060037-s0011-0000000425997655-0143-s_lc.fits
263,425997655,mast:TESS/product/tess2018206045859-s0001-0000000425997655-0120-s_lc.fits
264,425997655,mast:TESS/product/tess2018234235059-s0002-0000000425997655-0121-s_lc.fits
265,425997655,mast:TESS/product/tess2018206190142-s0001-s0002-0000000425997655-00111_dvt.fits
266,425997655,mast:TESS/product/tess2018206190142-s0001-s0013-0000000425997655-00226_dvt.fits
267,425997655,mast:TESS/product/tess2018263035959-s0003-0000000425997655-0123-s_lc.fits
268,425997655,mast:TESS/product/tess2018292075959-s0004-0000000425997655-0124-s_lc.fits
269,425997655,mast:TESS/product/tess2018206190142-s0001-s0003-0000000425997655-00129_dvt.fits
270,425997655,mast:TESS/product/tess2018206190142-s0001-s0006-0000000425997655-00196_dvt.fits
271,425997655,mast:TESS/product/tess2019112060037-s0011-0000000425997655-0143-s_lc.fits
272,425997655,mast:TESS/product/tess2018206045859-s0001-0000000425997655-0120-s_lc.fits
273,425997655,mast:TESS/product/tess2018234235059-s0002-0000000425997655-0121-s_lc.fits
274,425997655,mast:TESS/product/tess2018206190142-s0001-s0002-0000000425997655-00111_dvt.fits
275,425997655,mast:TESS/product/tess2018206190142-s0001-s0013-0000000425997655-00226_dvt.fits
276,425997655,mast:TESS/product/tess2018263035959-s0003-0000000425997655-0123-s_lc.fits
277,425997655,mast:TESS/product/tess2018292075959-s0004-0000000425997655-0124-s_lc.fits
278,425997655,mast:TESS/product/tess2018206190142-s0001-s0003-0000000425997655-00129_dvt.fits
279,425997655,mast:TESS/product/tess2018206190142-s0001-s0006-0000000425997655-00196_dvt.fits
280,425997655,mast:TESS/product/tess2019112060037-s0011-0000000425997655-0143-s_lc.fits
281,425997655,mast:TESS/product/tess2018206045859-s0001-0000000425997655-0120-s_lc.fits
282,425997655,mast:TESS/product/tess2018234235059-s0002-0000000425997655-0121-s_lc.fits
283,425997655,mast:TESS/product/tess2018206190142-s0001-s0002-0000000425997655-00111_dvt.fits
284,425997655,mast:TESS/product/tess2018206190142-s0001-s0013-0000000425997655-00226_dvt.fits
285,425997655,mast:TESS/product/tess2018263035959-s0003-0000000425997655-0123-s_lc.fits
286,425997655,mast:TESS/product/tess2018292075959-s0004-0000000425997655-0124-s_lc.fits
287,425997655,mast:TESS/product/tess2018206190142-s0001-s0003-0000000425997655-00129_dvt.fits
288,425997655,mast:TESS/product/tess2018206190142-s0001-s0006-0000000425997655-00196_dvt.fits
289,425997655,mast:TESS/product/tess2019112060037-s0011-0000000425997655-0143-s_lc.fits
290,425997655,mast:TESS/product/tess2018206045859-s0001-0000000425997655-0120-s_lc.fits
291,425997655,mast:TESS/product/tess2018234235059-s0002-0000000425997655-0121-s_lc.fits
292,425997655,mast:TESS/product/tess2018206190142-s0001-s0002-0000000425997655-00111_dvt.fits
293,425997655,mast:TESS/product/tess2018206190142-s0001-s0013-0000000425997655-00226_dvt.fits
294,307210830,mast:TESS/product/tess2018234235059-s0002-0000000307210830-0121-s_lc.fits
295,307210830,mast:TESS/product/tess2019032160000-s0008-0000000307210830-0136-s_lc.fits
296,307210830,mast:TESS/product/tess2018319095959-s0005-0000000307210830-0125-s_lc.fits
297,307210830,mast:TESS/product/tess2019058134432-s0009-0000000307210830-0139-s_lc.fits
298,307210830,mast:TESS/product/tess2018206190142-s0001-s0009-0000000307210830-00205_dvt.fits
299,307210830,mast:TESS/product/tess2018206190142-s0001-s0006-0000000307210830-00196_dvt.fits
300,307210830,mast:TESS/product/tess2019085135100-s0010-0000000307210830-0140-s_lc.fits
301,307210830,mast:TESS/product/tess2019112060037-s0011-0000000307210830-0143-s_lc.fits
302,307210830,mast:TESS/product/tess2019140104343-s0012-0000000307210830-0144-s_lc.fits
303,307210830,mast:TESS/product/tess2018206190142-s0001-s0013-0000000307210830-00226_dvt.fits
